instance_id,algorithm,variant,cost,tour_length,feasible,runtime_seconds,num_nodes,num_edges,network_family,size,gap_from_classical,gap_from_best_known,metadata
grid_small_3,classical_cpp,classical,195.676359032954,38,True,0.0015652179718017578,20,31,benchmark,various,0.0,,"{'baseline_type': 'OPTIMAL', 'approximation_mode': False, 'failure_reason': None, 'num_odd_vertices': 10}"
synthetic_urban_200,classical_cpp,classical,1338.3006767709314,888,True,1.1203908920288086,200,815,benchmark,various,0.0,,"{'baseline_type': 'OPTIMAL', 'approximation_mode': False, 'failure_reason': None, 'num_odd_vertices': 96}"
synthetic_highway_100,classical_cpp,classical,500.49399407689305,289,True,0.10805010795593262,100,246,benchmark,various,0.0,,"{'baseline_type': 'OPTIMAL', 'approximation_mode': False, 'failure_reason': None, 'num_odd_vertices': 48}"
london_real,classical_cpp,classical,18.950049999999997,236,True,0.04342198371887207,150,154,benchmark,various,0.0,,"{'baseline_type': 'OPTIMAL', 'approximation_mode': False, 'failure_reason': None, 'num_odd_vertices': 34}"
synthetic_suburban_150,classical_cpp,classical,925.4260930897713,568,True,0.3982219696044922,150,510,benchmark,various,0.0,,"{'baseline_type': 'OPTIMAL', 'approximation_mode': False, 'failure_reason': None, 'num_odd_vertices': 70}"
grid_medium_4,greedy,greedy,641.7617599877769,141,True,0.4865908622741699,56,97,benchmark,various,13.132628452581727,,{}
grid_medium_1,greedy,greedy,654.7203918311585,157,True,0.5034239292144775,56,97,benchmark,various,22.880985912870457,,{}
random_small_10,greedy,greedy,807.3742676488164,120,True,0.3412609100341797,25,90,benchmark,various,8.520775527710828,,{}
random_medium_7,greedy,greedy,3346.797058362704,487,True,24.231204748153687,60,408,benchmark,various,3.188450142470027,,{}
random_medium_6,greedy,greedy,3779.063831508118,539,True,36.223827838897705,60,474,benchmark,various,2.2945949899664133,,{}
random_small_11,greedy,greedy,750.2609846739372,112,True,0.27705907821655273,25,83,benchmark,various,7.197342741903371,,{}
grid_medium_0,greedy,greedy,834.5018849891162,159,True,0.5035169124603271,56,97,benchmark,various,25.07768355037672,,{}
random_small_13,greedy,greedy,734.717838438379,111,True,0.28273797035217285,25,83,benchmark,various,5.837651548795115,,{}
grid_medium_2,greedy,greedy,724.6440101454775,143,True,0.49057626724243164,56,97,benchmark,various,15.048463196452136,,{}
random_medium_5,greedy,greedy,3511.826798539043,499,True,27.607646942138672,60,429,benchmark,various,2.6174733611685075,,{}
grid_medium_3,greedy,greedy,706.1211408180984,141,True,0.5057201385498047,56,97,benchmark,various,12.076048421404822,,{}
random_small_12,greedy,greedy,780.9703283651357,133,True,0.45851683616638184,25,98,benchmark,various,6.977367762528462,,{}
random_small_9,greedy,greedy,659.4189901496139,107,True,0.2465829849243164,25,78,benchmark,various,7.978933335200954,,{}
random_small_8,greedy,greedy,687.1141928792892,124,True,0.3449268341064453,25,89,benchmark,various,7.352864579643178,,{}
random_small_7,greedy,greedy,752.5605104041656,112,True,0.2756061553955078,25,83,benchmark,various,5.883241613022346,,{}
clustered_medium_12,greedy,greedy,636.378271126959,221,True,2.4590370655059814,48,180,benchmark,various,4.385868283885307,,{}
random_medium_8,greedy,greedy,3813.6777285529515,532,True,31.66475009918213,60,450,benchmark,various,2.939433000217212,,{}
random_medium_9,greedy,greedy,3596.6432743141936,531,True,29.618028163909912,60,437,benchmark,various,3.7152522743891,,{}
grid_small_6,greedy,greedy,230.2394934385156,53,True,0.01936483383178711,20,31,benchmark,various,22.028604967073758,,{}
