instance_id,algorithm,variant,cost,tour_length,feasible,runtime_seconds,num_nodes,num_edges,network_family,size,gap_from_classical,gap_from_best_known,metadata
random_geometric_medium_0043_b4c87339,classical_cpp,classical,4168.199106346926,0,True,0.12641310691833496,100,376,random_geometric,medium,0.0,,{}
random_geometric_medium_0044_23ced8b7,classical_cpp,classical,4650.960864293377,0,True,0.10706877708435059,100,421,random_geometric,medium,0.0,,{}
random_geometric_medium_0045_8fcbb358,classical_cpp,classical,4697.629503568075,0,True,0.14052915573120117,100,420,random_geometric,medium,0.0,,{}
random_geometric_medium_0046_056dae80,classical_cpp,classical,4178.135055449063,0,True,0.16963577270507812,100,406,random_geometric,medium,0.0,,{}
random_geometric_medium_0047_cf070a08,classical_cpp,classical,4951.689761256984,0,True,0.10733795166015625,100,431,random_geometric,medium,0.0,,{}
random_geometric_medium_0048_cdf71e16,classical_cpp,classical,4491.62470021752,0,True,0.16484713554382324,100,409,random_geometric,medium,0.0,,{}
random_geometric_medium_0049_4a05f750,classical_cpp,classical,4945.480734345002,0,True,0.09063196182250977,100,448,random_geometric,medium,0.0,,{}
random_geometric_medium_0050_950be24b,classical_cpp,classical,4523.470996638973,0,True,0.10502815246582031,100,416,random_geometric,medium,0.0,,{}
random_geometric_medium_0051_a43f9171,classical_cpp,classical,4505.3457729058755,0,True,0.12290096282958984,100,419,random_geometric,medium,0.0,,{}
random_geometric_small_0042_05738e6f,classical_cpp,classical,1999.0312028571605,0,True,0.027617692947387695,50,189,random_geometric,small,0.0,,{}
random_geometric_small_0043_29ec31ee,classical_cpp,classical,2077.2977712541297,0,True,0.014623165130615234,50,185,random_geometric,small,0.0,,{}
random_geometric_small_0044_7da5477a,classical_cpp,classical,2036.271401756635,0,True,0.013533830642700195,50,185,random_geometric,small,0.0,,{}
random_geometric_small_0045_a06da91b,classical_cpp,classical,2183.0945533639974,0,True,0.022462129592895508,50,201,random_geometric,small,0.0,,{}
random_geometric_small_0046_64bf0120,classical_cpp,classical,1853.4822037881572,0,True,0.02069234848022461,50,184,random_geometric,small,0.0,,{}
random_geometric_small_0047_0a5ab8a3,classical_cpp,classical,2104.611206501983,0,True,0.020534038543701172,50,187,random_geometric,small,0.0,,{}
random_geometric_small_0048_8da7094a,classical_cpp,classical,2027.3422088867342,0,True,0.02109527587890625,50,187,random_geometric,small,0.0,,{}
random_geometric_small_0049_e3d65f05,classical_cpp,classical,2240.717428894177,0,True,0.007931709289550781,50,198,random_geometric,small,0.0,,{}
random_geometric_small_0050_793961a4,classical_cpp,classical,2063.0982728289955,0,True,0.022457122802734375,50,185,random_geometric,small,0.0,,{}
random_geometric_small_0051_746b5ac5,classical_cpp,classical,1996.5760670005234,0,True,0.021626949310302734,50,185,random_geometric,small,0.0,,{}
grid_large_0042_56a8266c,greedy,greedy,7799.568620805815,2410,True,0.009735107421875,400,760,grid,large,-6.052419731606105,,{}
grid_large_0043_74ff2cbd,greedy,greedy,8042.945732453223,2398,True,0.010481834411621094,400,760,grid,large,-5.049140365384183,,{}
grid_large_0044_11fed5b9,greedy,greedy,8241.8482586277,2390,True,0.009804964065551758,400,760,grid,large,-4.212878717839199,,{}
grid_large_0045_8674e0e5,greedy,greedy,7900.557607313337,2394,True,0.01032400131225586,400,760,grid,large,-4.625428159515755,,{}
grid_large_0046_dfd82821,greedy,greedy,7519.410169193884,2410,True,0.010205984115600586,400,760,grid,large,-5.602599941586116,,{}
grid_large_0047_bdd6dcbe,greedy,greedy,8327.441953814778,2388,True,0.010622978210449219,400,760,grid,large,-3.723689004788153,,{}
grid_large_0048_37694291,greedy,greedy,7860.496788643334,2408,True,0.010610818862915039,400,760,grid,large,-5.022471206829964,,{}
grid_large_0049_f5bbd522,greedy,greedy,7893.5060530013825,2390,True,0.009650945663452148,400,760,grid,large,-5.891739473437931,,{}
grid_large_0050_a7bbef1e,greedy,greedy,7942.451469969647,2384,True,0.010715961456298828,400,760,grid,large,-4.069234419008914,,{}
grid_large_0051_bf75352d,greedy,greedy,7614.512533499993,2418,True,0.010109901428222656,400,760,grid,large,-5.2435143032578315,,{}
grid_medium_0042_3a12e5e2,greedy,greedy,1807.7393962791691,560,True,0.0017049312591552734,100,180,grid,medium,-4.334844162305481,,{}
grid_medium_0043_5916c6f4,greedy,greedy,1962.5528719445047,564,True,0.0016241073608398438,100,180,grid,medium,-2.931280495583902,,{}
grid_medium_0044_67cebc7c,greedy,greedy,1918.4850373124104,556,True,0.0016319751739501953,100,180,grid,medium,-3.7228932703126745,,{}
grid_medium_0045_7dd67e69,greedy,greedy,1861.8971698267892,564,True,0.0017137527465820312,100,180,grid,medium,-3.8426343923371595,,{}
grid_medium_0046_58292409,greedy,greedy,1699.7992872259192,570,True,0.0017480850219726562,100,180,grid,medium,-6.027045400139089,,{}
grid_medium_0047_9ca89938,greedy,greedy,1938.525380584958,576,True,0.0016262531280517578,100,180,grid,medium,-3.5643464348688934,,{}
grid_medium_0048_f4867f46,greedy,greedy,1856.3773053034186,564,True,0.0016927719116210938,100,180,grid,medium,-4.930213284215805,,{}
grid_medium_0049_46417150,greedy,greedy,1947.2102882219353,568,True,0.0015878677368164062,100,180,grid,medium,-4.4205750119568865,,{}
grid_medium_0050_e8c2c096,greedy,greedy,1888.4340486648036,572,True,0.001603841781616211,100,180,grid,medium,-5.932682991654866,,{}
grid_medium_0051_14d552dc,greedy,greedy,1817.2147038843736,566,True,0.0016078948974609375,100,180,grid,medium,-5.930299895566554,,{}
grid_small_0042_c36eb79f,greedy,greedy,392.7684387878736,122,True,0.0002760887145996094,25,40,grid,small,-3.853703450227365,,{}
grid_small_0043_935173e5,greedy,greedy,406.67341000086776,122,True,0.0002429485321044922,25,40,grid,small,-5.9369538810624345,,{}
